target_site,model,pair,split_index,refit_index,split_seed,seed_a,seed_b,n_train_pool,n_id,n_target,n_explanation,source_explanation_positive,target_explanation_positive,target_prevalence,id_auroc,target_auroc,delta_auroc,null_abs_delta_auroc,id_average_precision,target_average_precision,id_log_loss,target_log_loss,id_brier,target_brier,mean_abs_probability_refit_change,shift_energy_u2,same_model_sample_null_energy_u2,refit_sample_null_energy_u2,calibrated_excess_u2,paired_refit_l2,class_macro_shift_u2,class_macro_sample_null_u2,class_macro_refit_null_u2,class_macro_excess_u2,class_weighted_shift_u2,class_weighted_refit_null_u2,class_weighted_excess_u2,class0_shift_u2,class1_shift_u2,class0_refit_null_u2,class1_refit_null_u2,class0_n,class1_n,class_weighting_prevalence,class_weighting_scheme,reverse_shift_energy_u2,reverse_refit_sample_null_energy_u2,reverse_calibrated_excess_u2,symmetrized_calibrated_excess_u2,symmetry_gap_u2,shift_js,null_js,paired_excess_js,shift_rank_tau,null_rank_tau,shift_top5_jaccard,null_top5_jaccard,shift_sign_consistency,null_sign_consistency,source_mean_attribution_l1,target_mean_attribution_l1,delta_mean_attribution_l1,feature_domain_auc,explanation_domain_auc,shap_permutation_tau_id,shap_permutation_tau_target,max_additivity_error,silent_explanation_shift
Cleveland,logistic,10,2,2,20280729,20280940,20280941,431,186,303,79,48,36,0.4587458745874587,0.8713803088803089,0.8231268643621688,-0.0482534445181401,0.0088079150579151,0.8933177835112045,0.8057744985606161,0.4601793201087767,0.5941146224496796,0.1420436849151395,0.1885132191770484,0.091260468572446,0.0634480656936853,0.0080823530725917,0.0195433196857287,0.0439047460079565,0.2207358266556843,0.0799522677086728,-0.0031129298011469,0.0109747833917724,0.0689774843169004,0.0792245451731338,0.0113391505040963,0.0678853946690375,0.0711322705779395,0.0887722648394062,0.0153909127931374,0.0065586539904075,37,56,0.4587458745874587,target_prevalence,0.0402099975765419,0.0129862571913975,0.0272237403851444,0.0355642431965504,0.0166810056228121,0.1936269771773132,0.2784377785187094,-0.0848108013413962,0.5384615384615383,0.564102564102564,0.4285714285714285,0.4285714285714285,0.5855907394259615,0.5115963327673198,5.16440561540379,5.639256649164564,0.4748510337607738,,,,,1.7763568394002505e-15,False
Cleveland,lightgbm,10,2,2,20280729,21280940,21280941,431,186,303,79,48,36,0.4587458745874587,0.8597972972972974,0.8025969468327776,-0.0572003504645197,0.0018098455598456,0.8779104110160427,0.7849291704577288,0.4970386313142084,0.5957484353816787,0.1555150886298692,0.1958917971501673,0.123429929216041,0.0572248384748254,0.0059111866939108,0.0167270650441777,0.0404977734306476,0.2669834039466974,0.0766759726825861,-0.000803931733656,-1.5912591577738056e-08,0.0766759885951776,0.078778512183627,-0.0006238131077744,0.0794023252914014,0.1021587514352023,0.0511931939299699,-0.0075604379182075,0.0075604060930244,37,56,0.4587458745874587,target_prevalence,0.0558398002441506,0.0116737686683067,0.0441660315758439,0.0423319025032458,-0.0036682581451963,0.1555498810466058,0.2360174573441072,-0.0804675762975013,0.8974358974358972,0.5128205128205127,0.6666666666666666,0.4285714285714285,0.4272189751272032,0.4448382426264404,4.622780980609158,4.964541728941415,0.3417607483322573,,,,,1.1102230246251564e-14,False
Hungary,logistic,10,2,2,21280729,30280940,30280941,438,188,294,66,43,24,0.3605442176870748,0.8296075509190264,0.875652348454436,0.0460447975354095,0.0048435171385992,0.8872963266666012,0.8521095960883256,0.4811000504646547,0.6201360492369336,0.1540667211604723,0.2160902506116085,0.0743519814631732,0.0574739550642585,0.0295705945976395,0.0356747925162417,0.0217991625480167,0.1832512088634039,0.1102804714106589,0.0042660584687918,0.023948844216505,0.0863316271941538,0.1233772972629282,0.0258887352704888,0.0974885619924394,0.1572373836126977,0.0633235592086202,0.0309040633612761,0.016993625071734,33,61,0.3605442176870748,target_prevalence,0.033350743700432,0.0298749967040197,0.0034757469964122,0.0126374547722145,0.0183234155516044,0.0958506003277133,0.2612884809108248,-0.1654378805831114,0.846153846153846,0.4358974358974358,1.0,0.4285714285714285,0.6644330963807945,0.473597810625375,4.231084335672636,3.580878213824786,-0.6502061218478503,,,,,1.7763568394002505e-15,False
Hungary,lightgbm,10,2,2,21280729,31280940,31280941,438,188,294,66,43,24,0.3605442176870748,0.8289244908097367,0.8596949016459253,0.0307704108361885,0.0251490312965723,0.8879691580565715,0.7780654780551608,0.5221342181591712,0.5235441283089186,0.1633862320610117,0.1644827785682774,0.1100664265380327,0.0446859453887077,0.0219640722644753,0.0358012135977297,0.008884731790978,0.212904905977957,0.0664527499781588,0.0045887073780596,0.0167831568469088,0.0496695931312499,0.0627445677483522,0.0188615132032017,0.0438830545451504,0.0531575600322669,0.0797479399240506,0.0242348247584956,0.009331488935322,33,61,0.3605442176870748,target_prevalence,0.0470244866143553,0.0252917879782998,0.0217326986360554,0.0153087152135167,-0.0128479668450773,0.0900888421070187,0.1468680843543839,-0.0567792422473651,0.7948717948717947,0.6153846153846153,0.6666666666666666,1.0,0.5862810054956559,0.498199097375514,4.7724999535034405,4.85760268018748,0.0851027266840391,,,,,1.0658141036401504e-14,False
Switzerland,logistic,10,2,2,22280729,40280940,40280941,557,240,123,83,41,78,0.934959349593496,0.8906868532536982,0.7184782608695652,-0.172208592384133,0.0028474199597194,0.8808782818551695,0.9677294411296689,0.4267008124185577,0.550538838524071,0.1342366793508343,0.1843582264991242,0.0641174524682726,0.0271598644457833,0.0242872996216462,0.0304603260826308,-0.0033004616368475,0.1648551861854844,0.0128863191353326,-0.0013173863571168,0.0086805367560802,0.0042057823792523,0.0470797823060169,0.0117236099187651,0.0353561723872518,-0.0264201852571361,0.0521928235278015,0.0051824246157977,0.0121786488963628,8,59,0.934959349593496,target_prevalence,0.0436403351510868,0.0227336403542581,0.0209066947968286,0.0088031165799905,-0.0242071564336762,0.1132241392221782,0.1488593914999609,-0.0356352522777826,0.769230769230769,0.6410256410256409,0.6666666666666666,1.0,0.6668002956028366,0.7361145721172961,4.322446666864537,4.229804795124457,-0.0926418717400805,,,,,1.7763568394002505e-15,False
Switzerland,lightgbm,10,2,2,22280729,41280940,41280941,557,240,123,83,41,78,0.934959349593496,0.8751302173762067,0.7163043478260869,-0.1588258695501198,0.0068060281964025,0.8484791979701728,0.9683417613753836,0.4721205327469721,0.5813257008507999,0.1463781128580102,0.1991317656932482,0.0931788011903828,0.0452426459809534,0.02333706066456,0.0432637125944963,0.001978933386457,0.2276944680933056,0.0602302543423443,-0.0243990005498453,0.0031280314643166,0.0571022228780276,0.0309780279218891,0.0127815488797481,0.0181964790421409,0.0938566454611855,0.0266038632235032,-0.007969002573983,0.0142250655026164,8,59,0.934959349593496,target_prevalence,0.0412627059426174,0.034298441794218,0.0069642641483994,0.0044715987674282,-0.0049853307619423,0.1034272697226682,0.1989631364569458,-0.0955358667342776,0.7179487179487178,0.6666666666666665,0.6666666666666666,0.6666666666666666,0.5906947751995512,0.6171125560405893,4.706088707257112,4.341632768574544,-0.3644559386825676,,,,,6.217248937900877e-15,False
VA Long Beach,logistic,10,2,2,23280729,50280940,50280941,504,216,200,87,44,65,0.745,0.8622995798679586,0.6835109882879327,-0.1787885915800259,0.0211780845408556,0.8850785957778722,0.8617719644245678,0.4869510757430515,0.699372027574961,0.1469754309283214,0.2303154374924375,0.0757122031765755,0.0508468305721819,0.0004793073523619,0.011062691954335,0.0397841386178468,0.1709352029149007,0.0460075041959663,-0.0046684359539772,0.0171771521156632,0.0288303520803031,0.0413360466405798,0.0103623789917355,0.0309736676488442,0.0555410910436939,0.0364739173482387,0.0310848523685767,0.0032694518627496,51,54,0.745,target_prevalence,0.0323695788683008,0.0053803093284877,0.026989269539813,0.0333867040788299,0.0127948690780337,0.0906946207904421,0.2568676429278164,-0.1661730221373742,0.6923076923076922,0.5128205128205127,0.6666666666666666,0.6666666666666666,0.6216779895974426,0.4917720890152661,5.759314139482393,5.3113821691967145,-0.4479319702856781,,,,,1.7763568394002505e-15,False
VA Long Beach,lightgbm,10,2,2,23280729,51280940,51280941,504,216,200,87,44,65,0.745,0.8781617079653606,0.6188972233188578,-0.2592644846465028,0.0037726142501928,0.8894762903403188,0.8097885276047851,0.496054966608338,0.8390132199467237,0.1507041769252823,0.2668854088787548,0.0814133003025568,0.0411408928064491,0.0061969068493192,0.0084766876651205,0.0326642051413286,0.1609584922483156,0.0625321952557527,0.0016807015671413,0.0101375889314494,0.0523946063243033,0.0508537582856788,0.0087855322332661,0.0420682260524126,0.0863657400926384,0.0386986504188671,0.0128968883154969,0.0073782895474019,51,54,0.745,target_prevalence,0.0320251695405577,0.0131900487297113,0.0188351208108464,0.0257496629760875,0.0138290843304821,0.0922777885241003,0.0784853138590592,0.0137924746650411,0.8717948717948716,0.8205128205128204,0.6666666666666666,0.6666666666666666,0.7589950397012293,0.7608294770784971,5.3783285159690335,5.617377658705693,0.2390491427366594,,,,,1.0658141036401504e-14,False
Cleveland,logistic,11,2,3,20280729,20281040,20281041,431,186,303,79,48,36,0.4587458745874587,0.877895752895753,0.7552640814177926,-0.1226316714779603,0.0211148648648649,0.905685508563729,0.7405548851493573,0.4457247691129289,0.7078617017056271,0.1388270643675285,0.2321960794208368,0.0734823681126694,0.1061096314249067,0.0096742174125326,0.0115661479702974,0.0945434834546093,0.1709675075655765,0.1060727260280978,0.0037822028157814,0.0111336122750254,0.0949391137530724,0.1072101047210399,0.011138877009858,0.0960712277111818,0.1198577557865553,0.0922876962696403,0.0111974208611966,0.0110698036888542,37,56,0.4587458745874587,target_prevalence,0.0872673336936278,0.0170389134544919,0.0702284202391358,0.0823859518468726,0.0243150632154734,0.2057810224910859,0.1741697874965465,0.0316112349945394,0.6666666666666665,0.7179487179487178,0.4285714285714285,0.6666666666666666,0.1172403723036956,0.7246198380747322,4.5773249865034185,6.230384188620223,1.653059202116805,,,,,2.664535259100376e-15,False
Cleveland,lightgbm,11,2,3,20280729,21281040,21281041,431,186,303,79,48,36,0.4587458745874587,0.8799469111969112,0.7950956308124233,-0.0848512803844878,0.0072393822393822,0.893897658802147,0.803179385657856,0.4445942931930555,0.6044676006378389,0.1409588420340725,0.1963868277830524,0.1283723648541174,0.0295806433844753,-0.000461982347598,0.020100188349196,0.0094804550352792,0.2884778660683071,0.0423145264572333,-0.0061465157444099,0.0224496783665306,0.0198648480907027,0.0443504702881656,0.0222720518661259,0.0220784184220397,0.066990165688133,0.0176388872263337,0.0202968451816252,0.0246025115514361,37,56,0.4587458745874587,target_prevalence,0.0449490314661621,0.0193047951677381,0.0256442362984239,0.0175623456668516,-0.0161637812631446,0.1296691688162143,0.2836925085258832,-0.1540233397096688,0.7948717948717947,0.6410256410256409,1.0,0.4285714285714285,0.9461261464994032,0.8395439143466402,4.6784562171352055,4.918327035901815,0.2398708187666098,,,,,7.771561172376096e-15,False
Hungary,logistic,11,2,3,21280729,30281040,30281041,438,188,294,66,43,24,0.3605442176870748,0.8426477893691008,0.8867924528301887,0.0441446634610879,0.005464480874317,0.8926697427358496,0.8359329722724873,0.454858126470842,0.4221772689187295,0.1433739911533608,0.1339907260272184,0.0662128747696988,0.0362822538152437,-0.0049740574377556,0.0001968544656417,0.0360853993496019,0.1564505403450888,0.0655141439834183,-0.0051790421780299,0.0020918342277174,0.0634223097557008,0.0662084136695176,0.0026920111448709,0.0635164025246466,0.0680033548091888,0.0630249331576478,0.0042436880526334,-6.00195971984796e-05,33,61,0.3605442176870748,target_prevalence,0.0364954896860654,0.0031025497892149,0.0333929398968504,0.0347391696232262,0.0026924594527514,0.0727486659673678,0.1610161440076112,-0.0882674780402434,0.9487179487179483,0.6666666666666665,1.0,0.4285714285714285,0.8527904380076945,0.8629999607504731,4.045486036729377,3.793397973306776,-0.252088063422601,,,,,1.7763568394002505e-15,False
Hungary,lightgbm,11,2,3,21280729,31281040,31281041,438,188,294,66,43,24,0.3605442176870748,0.8215350223546946,0.8317944600562024,0.0102594377015078,0.018318430203676,0.870879594958152,0.7122291076650388,0.5543421908111288,0.6424250835086406,0.1705215147634008,0.2055230946455843,0.1219632490587848,0.0293077995172948,0.0138179312962082,0.0232281972518825,0.0060796022654123,0.2407055802684738,0.0244593516179539,-0.0085721066918919,0.0144308376786086,0.0100285139393453,0.0204742746602651,0.0107102401325477,0.0097640345277174,0.0101713927696551,0.0387473104662526,0.0010911342817561,0.0277705410754611,33,61,0.3605442176870748,target_prevalence,0.0424043963369635,0.0146917369428635,0.0277126593941,0.0168961308297561,-0.0216330571286876,0.1003160533581186,0.1750302106492668,-0.0747141572911481,0.7948717948717947,0.6923076923076922,0.6666666666666666,0.4285714285714285,0.4970829533943762,0.5932754865281081,5.100551631681437,5.08015363148546,-0.0203980001959775,,,,,1.3322676295501878e-14,True
Switzerland,logistic,11,2,3,22280729,40281040,40281041,557,240,123,83,41,78,0.934959349593496,0.8979790263212724,0.6771739130434783,-0.220805113277794,0.0154177373428709,0.8888475263853071,0.9486591272662448,0.4105975142451958,0.9665667146975938,0.1287949093651758,0.3252099965297245,0.0679862023139685,0.0905390458166029,0.0056211239129358,0.0073009965513717,0.0832380492652312,0.1567545570844242,0.0852680981647368,0.0032837190509014,0.0005662453406338,0.084701852824103,0.0920342308738168,0.0031984344132148,0.088835796460602,0.0774902072935515,0.0930459890359222,-0.0024595420979405,0.0035920327792082,8,59,0.934959349593496,target_prevalence,0.0587862996675326,0.0123308789038429,0.0464554207636896,0.0648467350144604,0.0367826285015415,0.1811553139275484,0.1660512822941736,0.0151040316333747,0.6923076923076922,0.6410256410256409,0.6666666666666666,0.4285714285714285,0.426673880390725,0.9324846783395612,4.472554271870814,4.631900733640028,0.1593464617692142,,,,,1.7763568394002505e-15,False
Switzerland,lightgbm,11,2,3,22280729,41281040,41281041,557,240,123,83,41,78,0.934959349593496,0.8493645392041114,0.6423913043478261,-0.2069732348562852,0.0328495034377388,0.8258548723225033,0.9417712460255796,0.5347651010064169,0.730093060151137,0.1657414262520209,0.2420232965774605,0.1061177967889756,0.0732682712446322,0.0673052527603582,0.0728473498644044,0.0004209213802278,0.2592577669188215,0.0574129791907488,-0.0275897987498356,0.0021529040944805,0.0552600750962682,0.0680859162324073,0.0238607565819324,0.0442251596504748,0.0451440889465992,0.0696818694348983,-0.0228009824097866,0.0271067905987477,8,59,0.934959349593496,target_prevalence,0.0927141763387447,0.0913844667952459,0.0013297095434988,0.0008753154618633,-0.000908788163271,0.1127779034135093,0.2718276073378388,-0.1590497039243295,0.846153846153846,0.5384615384615383,0.6666666666666666,0.4285714285714285,0.6259147803267042,0.3160811479399609,4.70721931713616,4.166787511754789,-0.5404318053813713,,,,,8.881784197001252e-15,False
VA Long Beach,logistic,11,2,3,23280729,50281040,50281041,504,216,200,87,44,65,0.745,0.8738746463174141,0.6893012238452427,-0.1845734224721713,0.008316899597016,0.8931070250908282,0.8460605469604405,0.4641445892773543,0.6424737609020336,0.1427013351293788,0.1993129530876368,0.0634742183209817,0.0472901443643977,0.0063156237287693,0.0109635739904059,0.0363265703739917,0.1327550229232806,0.0292510393265509,-0.0009191193845078,0.0039572147275759,0.025293824598975,0.019912584511258,0.0028528420454081,0.0170597424658499,0.0483091103781692,0.0101929682749327,0.0062110365279183,0.0017033929272334,51,54,0.745,target_prevalence,0.046843943451942,0.0106103968473439,0.036233546604598,0.0362800584892949,9.30237693937408e-05,0.0892700762701307,0.1614790576822567,-0.0722089814121259,0.846153846153846,0.6153846153846153,0.6666666666666666,0.4285714285714285,0.4289687907899179,0.3429588773604159,5.552198444284198,5.279822449417834,-0.2723759948663637,,,,,1.7763568394002505e-15,False
VA Long Beach,lightgbm,11,2,3,23280729,51281040,51281041,504,216,200,87,44,65,0.745,0.8953099545571465,0.6201473878141861,-0.2751625667429603,0.0062591100060019,0.913673170001214,0.8146773562352989,0.4775705750574335,1.0435815877713543,0.1346888769479849,0.2984505053276406,0.0907799774743819,0.0224593819508931,0.0077750135709752,0.0175074107100908,0.0049519712408022,0.1721486012095275,0.0656775477582662,0.0038280997469384,0.0166919307037725,0.0489856170544937,0.040110192475553,0.0082108787712341,0.0318993137043188,0.1178558238454362,0.0134992716710963,0.0340001999538508,-0.0006163385463058,51,54,0.745,target_prevalence,0.0159218304748112,0.0054985250514879,0.0104233054233232,0.0076876383320627,-0.0054713341825209,0.0731402496489346,0.1533214474938312,-0.0801811978448966,0.8974358974358972,0.6666666666666665,1.0,0.6666666666666666,0.7007522764017584,0.4171125280732698,6.292476102086993,6.375740917299376,0.0832648152123827,,,,,9.769962616701378e-15,False
Cleveland,logistic,12,3,0,20290729,20290740,20290741,431,186,303,79,48,36,0.4587458745874587,0.8900820463320464,0.7799613967362695,-0.1101206495957768,0.0044642857142856,0.8907518836227561,0.7532245266487733,0.4058838961296814,0.7144598268567767,0.1207823057048233,0.2382962525718076,0.0712446710713653,0.0601043150915385,0.0066632358027374,0.0197312867900254,0.040373028301513,0.1626881330921968,0.0714104675728695,-0.0054396637128587,0.0017115046688611,0.0696989629040083,0.0739211323383084,0.0018232984559052,0.0720978338824031,0.1018397245299885,0.0409812106157506,0.0030664453678356,0.0003565639698867,37,56,0.4587458745874587,target_prevalence,0.0976148472519474,0.0067365995040116,0.0908782477479357,0.0656256380247244,-0.0505052194464227,0.2403316127956445,0.2242923887059026,0.0160392240897419,0.4871794871794871,0.6923076923076922,0.4285714285714285,0.6666666666666666,0.6739553470060421,0.6746851542363345,4.3431688634956265,5.074022111382774,0.7308532478871479,0.9983854166666668,0.9928645833333334,0.4871794871794871,0.3589743589743589,1.7763568394002505e-15,False
Cleveland,lightgbm,12,3,0,20290729,21290740,21290741,431,186,303,79,48,36,0.4587458745874587,0.8715009652509653,0.8003158448850675,-0.0711851203658978,0.0142374517374517,0.902585361959568,0.7931617233396754,0.4647717604345044,0.5894804404043827,0.1467272537114139,0.1943283637223078,0.0987467871585658,0.0294588749503489,0.003672875598626,0.0152582898583113,0.0142005850920375,0.2366460118688398,0.0660000980203242,0.0167399502208648,0.0272344719130447,0.0387656261072794,0.0655917354383464,0.0256957013894179,0.0398960340489285,0.0610507435267532,0.0709494525138952,0.0085845731666874,0.045884370659402,37,56,0.4587458745874587,target_prevalence,0.0150394976663587,0.0152276467074476,-0.0001881490410889,0.0070062180254742,0.0143887341331265,0.1064078398483818,0.1872790009831356,-0.0808711611347537,0.8701298701298701,0.7354991780818254,1.0,0.6666666666666666,0.8288372585060728,0.2991506467269197,4.4312223452789885,4.238211649228699,-0.1930106960502895,0.9846354166666668,0.76734375,0.5064935064935064,-0.0389610389610389,1.021405182655144e-14,False
Hungary,logistic,12,3,0,21290729,30290740,30290741,438,188,294,66,43,24,0.3605442176870748,0.8298559364133135,0.8466479325572059,0.0167919961438924,0.0194982613015399,0.8604833815334629,0.7776635144041083,0.4942306621950699,0.4591932107910836,0.1490666488447855,0.1475793186620256,0.0693380315996054,0.0977583855060666,0.0029872945153282,0.0171230388037336,0.0806353467023329,0.1922292022657564,0.0959151051130645,-0.0016990297714725,0.0225780905401362,0.0733370145729283,0.0816947546427801,0.0247937242114589,0.0569010304313211,0.0449299461098497,0.1469002641162793,0.0305219478495128,0.0146342332307595,33,61,0.3605442176870748,target_prevalence,0.1155820123738491,0.0160144397535633,0.0995675726202858,0.0901014596613094,-0.0189322259179529,0.1551178234259673,0.2555546695144446,-0.1004368460884773,0.6666666666666665,0.4102564102564102,0.6666666666666666,0.4285714285714285,0.4928402568388648,0.4510603789298129,4.381469579585671,4.242683541728053,-0.138786037857618,0.9426880811496196,0.9476754015215556,0.4102564102564102,0.3846153846153845,1.7763568394002505e-15,True
Hungary,lightgbm,12,3,0,21290729,31290740,31290741,438,188,294,66,43,24,0.3605442176870748,0.8523348236462991,0.8586411079887595,0.0063062843424603,0.0049677098857426,0.884454675331552,0.758042526884838,0.4719815902104218,0.483417202615831,0.1366675529088872,0.1510885908598798,0.1069800449585948,0.0721814030735789,0.0122436071266108,0.0152032680488946,0.0569781350246843,0.2483294317513629,0.0660517777373033,-0.0057004212658919,0.0137906243656252,0.052261153371678,0.064844728156765,0.0132596502799548,0.0515850778768101,0.0617240633875682,0.0703794920870384,0.0118868880096847,0.0156943607215657,33,61,0.3605442176870748,target_prevalence,0.0989328895645041,0.0247565382381284,0.0741763513263757,0.06557724317553,-0.0171982163016913,0.1027182567888667,0.212063657009389,-0.1093454002205222,0.7948717948717947,0.4102564102564102,0.6666666666666666,0.4285714285714285,0.4524979250890856,0.4350106296062284,4.887903418166326,5.038001728659194,0.1500983104928677,0.9551141166525784,0.9173288250211328,0.2051282051282051,0.1538461538461538,7.105427357601002e-15,False
Switzerland,logistic,12,3,0,22290729,40290740,40290741,557,240,123,83,41,78,0.934959349593496,0.8688103340509757,0.7869565217391304,-0.0818538123118453,0.0186124036391417,0.8612419116993361,0.9777069121683944,0.4639554439076674,0.5120380294439943,0.1500890956067009,0.1732185790835711,0.07676221104667,0.0751410210331325,0.0468216425153328,0.0557332795599725,0.01940774147316,0.2283497308853581,0.0128057469813582,0.0148371524649141,0.0054738843921982,0.00733186258916,0.0270592972850467,0.003628403135787,0.0234308941492597,-0.0035791753303583,0.0291906692930749,0.0075953254626521,0.0033524433217442,8,59,0.934959349593496,target_prevalence,0.0773945016095584,0.0410962429683633,0.036298258641195,0.0278530000571775,-0.016890517168035,0.1424926315658863,0.2339632577780524,-0.091470626212166,0.7435897435897434,0.4102564102564102,0.6666666666666666,0.4285714285714285,0.3636742171572827,0.3090713629722366,4.042819721948297,4.166300703460999,0.1234809815127011,0.961029411764706,0.9320069204152248,0.282051282051282,0.1282051282051281,2.664535259100376e-15,False
Switzerland,lightgbm,12,3,0,22290729,41290740,41290741,557,240,123,83,41,78,0.934959349593496,0.8734634349607612,0.6347826086956522,-0.238680826265109,0.0040280575039933,0.8360738856282691,0.9623975420238996,0.4656990427771762,0.7225856874230292,0.1454235191935322,0.2421039577651704,0.1221566840070493,0.0566184186170153,0.0361883656035991,0.0358042503999814,0.0208141682170338,0.273221367929811,0.0451702676428212,0.0054252382201001,0.0139355223326859,0.0312347453101353,0.0372647036663946,0.016512278215291,0.0207524254511036,0.0542579720269377,0.0360825632587047,0.0109734571592239,0.0168975875061478,8,59,0.934959349593496,target_prevalence,0.1015959071806892,0.0424105848074874,0.0591853223732017,0.0399997452951178,-0.0383711541561679,0.073028389019839,0.2102799010814766,-0.1372515120616376,0.7948717948717947,0.5128205128205127,1.0,0.6666666666666666,0.5694098606720462,0.4734368947652346,4.491363778712735,4.187916477345056,-0.3034473013676795,0.9817906574394464,0.7452422145328719,0.5128205128205127,0.1282051282051281,8.881784197001252e-15,False
VA Long Beach,logistic,12,3,0,23290729,50290740,50290741,504,216,200,87,44,65,0.745,0.8767041070050587,0.6690353993946572,-0.2076687076104015,0.0091743119266054,0.8836559527018409,0.8311693888158654,0.4582414600497692,0.7379331967070349,0.1472747806591035,0.2402788419909316,0.1054715736702052,0.0712507104333032,0.0082007909106741,0.0133913351169924,0.0578593753163108,0.1885000988059511,0.0634547201737766,0.0025381693856171,0.0221160516243791,0.0413386685493975,0.0480786076243779,0.0197359525183616,0.0283426551060163,0.0948345417031617,0.0320748986443915,0.0269733967387005,0.0172587065100576,51,54,0.745,target_prevalence,0.0606609225653904,0.0221451689730911,0.0385157535922993,0.048187564454305,0.0193436217240114,0.1129833025173352,0.3145698223231765,-0.2015865198058412,0.7435897435897434,0.3076923076923076,0.6666666666666666,0.4285714285714285,0.2266840494933708,0.2060523129515654,5.5625523289195,5.579649601539817,0.0170972726203171,0.902076124567474,0.8939254133025759,0.3846153846153845,0.3076923076923076,2.664535259100376e-15,False
VA Long Beach,lightgbm,12,3,0,23290729,51290740,51290741,504,216,200,87,44,65,0.745,0.8856211952327874,0.6621265956046849,-0.2234945996281024,0.0078881934322214,0.8903806336164586,0.8389613649724014,0.4653319460272785,0.6556126196915223,0.1493551719579701,0.2088528432404393,0.1100978407302173,0.0579329452413734,0.0276394673484871,0.0443537185746223,0.013579226666751,0.2084619403120797,0.0366740758118059,0.000923271839536,0.0209971742710693,0.0156769015407365,0.0211924392525187,0.0164088878393505,0.0047835514131681,0.0682692524634126,0.0050788991601993,0.0303610241317201,0.0116333244104186,51,54,0.745,target_prevalence,0.0540556653246826,0.0331619684241231,0.0208936969005595,0.0172364617836553,-0.0073144702338084,0.1022193421031166,0.1453610383651892,-0.0431416962620725,0.8205128205128204,0.8717948717948716,1.0,0.6666666666666666,0.4512833698465485,0.1434002164151578,5.601569971479631,5.396088906644917,-0.2054810648347143,0.8945405613225683,0.8418300653594771,0.564102564102564,0.3076923076923076,1.199040866595169e-14,False
Cleveland,logistic,13,3,1,20290729,20290840,20290841,431,186,303,79,48,36,0.4587458745874587,0.8845318532818532,0.8434813125109668,-0.0410505407708864,0.0115830115830115,0.8915452460105838,0.8412160938577286,0.4056042719017386,0.5544808752806365,0.1256513587097484,0.1707576168561677,0.0769199671832601,0.1095718539433294,0.0032796334831312,0.0162160199014108,0.0933558340419186,0.1856946268687186,0.1164444694479553,-0.0024357670067756,0.0095191758530097,0.1069252935949456,0.1187442273153166,0.0094945075844571,0.1092497197308594,0.1443175348003741,0.0885714040955365,0.0092201964381523,0.0098181552678672,37,56,0.4587458745874587,target_prevalence,0.0488801365283542,0.0062129324153165,0.0426672041130377,0.0680115190774781,0.0506886299288808,0.3099779886042961,0.1577427602537932,0.1522352283505028,0.3589743589743589,0.6410256410256409,0.4285714285714285,0.4285714285714285,0.6689281167468768,0.4295706766976932,3.727485942703696,5.302814169971342,1.575328227267646,,,,,2.664535259100376e-15,False
Cleveland,lightgbm,13,3,1,20290729,21290840,21290841,431,186,303,79,48,36,0.4587458745874587,0.862934362934363,0.8125987015265836,-0.0503356614077793,0.0098938223938224,0.8880716485205005,0.8056236930904529,0.5044104417921075,0.6230679214701607,0.1476381201930577,0.1792767452474042,0.1312700489027232,0.0421215534586111,0.0001380372412342,0.0107452307361997,0.0313763227224114,0.256441599458493,0.0852918787017417,0.0042259423880851,0.0252786029602548,0.0600132757414868,0.0855689818907101,0.0257927389525616,0.0597762429381485,0.0886503693520397,0.0819333880514436,0.0315099311870135,0.0190472747334962,37,56,0.4587458745874587,target_prevalence,0.0191298164802643,0.0118548216254508,0.0072749948548135,0.0193256587886124,0.0241013278675978,0.1081464659777131,0.1524562450345631,-0.0443097790568499,0.7662337662337662,0.7871131554910763,1.0,1.0,0.6492751224242318,0.7526724983847495,4.773479294979967,4.80497204407965,0.0314927490996836,,,,,1.1546319456101628e-14,False
Hungary,logistic,13,3,1,21290729,30290840,30290841,438,188,294,66,43,24,0.3605442176870748,0.8451316443119721,0.8623042954636692,0.017172651151697,0.0144063586686538,0.8889156941814179,0.7770147228063978,0.4532684882611127,0.4449289686067527,0.1415889308770829,0.1401398529607927,0.0671859914352437,0.0956693919110097,0.0051213443688462,0.0108831288044169,0.0847862631065927,0.2056482197700707,0.0945335894795812,-0.0065059533893127,0.0135340019939716,0.0809995874856095,0.090271186775138,0.0128046837497671,0.0774665030253708,0.0792513163685288,0.1098158625906335,0.0109191292647508,0.0161488747231924,33,61,0.3605442176870748,target_prevalence,0.1085509554800335,0.0231201191781714,0.0854308363018621,0.0851085497042274,-0.0006445731952693,0.105434841020006,0.302939083288219,-0.197504242268213,0.6410256410256409,0.3846153846153845,0.4285714285714285,0.4285714285714285,0.504082578044436,0.3906505515237757,3.6566241962570425,3.426063720608391,-0.2305604756486516,,,,,1.7763568394002505e-15,False
